60,"אני כותב זאת ב צער ו ב רגשי אשם ; פעם חשבתי אחרת ( על ה ערבים , לא על ה נחשים ) ."
61,מסתבר ש הייתי תמים .
62,"מאמר ה מערכת ש התפרסם תחת ה כותרת "" יחדל נא מילוא להתלבט "" ( "" ה ארץ "" , 111 ) , תובע למצות את ה דין עם ה מפכ""ל ו קציני ה משטרה ה בכירים בגלל מחדליהם ב אירועי הר ה בית ."
63,"זהו כישלונו ה יחיד עד כה של ה מפכ""ל , ש נגרם רק בגלל ה עובדה ש הוא סמך יותר מדי על קציניו ה בכירים ."
64,"אם כל נושא משרה יפוטר מיד עם ה שגיאה ה ראשונה , תסבול ה מדינה מ סבב בלתי פוסק של בעלי תפקידים בכירים , חסרי ניסיון ו חסרי ביטחון ."
65,מתקבל ה רושם ש ה יחידים ב ה מדינה ה זו ש אינם צריכים לחשוש מ תוצאות מעשיהם הם ה פוליטיקאים .
66,"אלה לא נופלים כ תוצאה מ שגיאות או מ מחדלים , או אפילו מ התנהגות פסולה , אלא רק בשל משחקי כוח פוליטיים ."
67,"המלצה ל פיטורי שר או נושא משרה פוליטית , מצד בית ה משפט ה עליון או מצד ועדת חקירה נופלת תמיד על אוזניים ערלות ; אבל כש אפשר להטיל את ה אשמה על קצין צבא או משטרה , מוטל גורלם של אלה על כף ה מאזניים ."
68,"אני תמה על "" ה ארץ "" ש הזדרז לשחק ל ידיהם של ה פוליטיקאים , ה מעוניינים להיפטר מ ה מפכ""ל ה נוכחי ."
69,"ב עיתונים רבים פורסם מכתבה של מלי פיליפסבורן , יו""ר ארגון נפגעי ה משכנתאות ו חסרי ה דיור , תחת ה כותרת "" אל תיגעו ב ה משכנתא "" ."
70,"ב רצוני להדגיש משפט אחד ב דבריה : "" אנו , נפגעי ה משכנתאות , נקלענו ל מצבנו ה קשה לא בגלל ריבית נמוכה , אלא בגלל ה אינפלציה ו ה הצמדה "" ."
71,"מלים כ דורבנות , ה תואמות במדויק את מה ש ה חתום מטה טען במשך שנים רבות ."
72,זו לא ה ריבית ש סיבכה את מקבלי ה משכנתאות או לקוחות ה בנקים ה אחרים .
73,"יתר - על - כן , ה ריבית ב ישראל במיוחד על משכנתאות היא מ ה נמוכות ביותר ב ה עולם , אם לא ה נמוכה ש ב הנ ."
74,ו באשר ל ה הצמדה ו ל ה אינפלציה ה כתובת אינה ה בנקים .
75,"ב ה 16 ב אוקטובר הגיע אל ה עיר דה מוין , ב ה מערב ה תיכון של ארצות ה ברית , ה נשיא גורג בוש ."
76,כאן הוא גם נתקל ב ה הפגנה ה ראשונה נגד מלחמה ב ה מפרץ ה פרסי .
77,""" לא נשפוך דם למען נפט "" , קראו לעבר הוא כמה צעירים ב אסיפת בחירות ל טובת מועמד רפובליקאי ."
78,""" לא נפט "" , כעס ה נשיא , "" מדובר פה ב תוקפנות גלויה "" ."
79,איובה היא מקום לא - שגרתי .
80,"אומרים עלי היא , ש יש ב היא יותר ארגונים פציפיסטיים ל קילומטר מרובע מאשר ב כל מדינה אחרת של ארה""ב ."
81,"פציפיזם אינו מוגבל ב איובה ל סטודנטים רדיקליים , אפשר למצוא את הוא גם בין חקלאים ו פועלי חרושת ."
82,"איובה היא מ אסמי ה דגנים של ארה""ב , ו ל פרנסתה היא מייצאת את המ ל מדינות כ ברית ה מועצות ."
83,"ב 0891 נקלעה איובה , יחד עם מדינות חקלאיות אחרות ב ה מערב ה תיכון , ל סחרור קשה : ה נשיא גימי קרטר החליט להטיל חרם דגנים על ה סובייטים , בגלל פלישתם ל אפגניסטן ."
84,איובה שילמה את ה מחיר עד אמצע שנות ה 80 .
85,"כלכלתה היתה שקועה ב מיתון קשה , ב שעה ש רוב ה מדינות ה אחרות ב ארה""ב נהנו מ שגשוג חסר תקדים ."
86,"לא רק מניעים אלטרואיסטיים מעוררים איפוא ב איובה התנגדות ל מלחמות , אלא גם מניעים תועלתניים ."
87,כאן אין אוהבים ביותר את ה רעיון של מלחמה ב ה מפרץ ה פרסי .
88,"יום אחד ב ה שבוע ש עבר מרח ה עיתון ה מקומי "" דה מוין רגיסטר "" כותרת ענקית ל רוחב מלוא ה עמוד ה ראשון של מוספו ה יומי ."
89,""" , אמרה ה כותרת ב אנגלית , "" שלום עכשיו "" ."
90,לצד ה אותיות ה אדומות הציב ה עיתון את סמל תנועת ה התנגדות ל מלחמת וייטנאם .
91,ב יום אחר פירסם ה עיתון ב עמוד מאמרי ה מערכת של הוא קריקטורה מקפיאת דם .
92,"נראה ב היא מלאך ה מוות חבוש כאפייה , ו מ פיו בוקעות ה מלים : "" קרא את שפתיי , גורג לא תהיה עוד וייטנאם "" ."
93,""" גורג "" הוא כמובן גורג בוש ."
94,""" קרא את שפתיי ... "" היא פאראפראזה על סיסמת ה בחירות ה כוזבת של ה נשיא מ 8891 , "" קראו את שפתיי לא יהיו מסים חדשים "" ."
95,"ב מהלך נשף התרמה ל טום הארקין , ה סנאטור ה דמוקרטי ש העמיד את עצמו השבוע ל בחירה חוזרת , הסביר ל אני ב אריכות אחד ה נוכחים כיצד יכולה ארה""ב ליישב את סכסוך ה מפרץ ה פרסי , "" אם רק תביא את ה עניין לפני בית ה משפט ה בין - לאומי "" ב האג ."
96,התבוננתי ב בן שיחי ב הפתעה ניכרת .
97,"טיעונים כ ה אלה , ש פעם היו מקובלים בין ליברלים ב ארה""ב , לא שמעתי כבר הרבה זמן ."
98,"ב מעמקי ה מערב ה תיכון של ארה""ב קל להאמין ש ה עולם נברא ב צלם אמריקה , ש הוא מלא אנשים הגיוניים ו פרגמטיים , ו ש ה אותוריטה ה מוסרית של מוסד ש איש , כולל ארה""ב , מעולם לא לקח ב רצינות תעשה רושם מיידי על סדאם חוסיין ."
99,ה משבר ב ה מפרץ ה פרסי לא היה נושא בחירות מרכזי ב איובה .
100,"טום הארקין ה ליברלי , ו יריבו ה רפובליקאי ה שמרן טום טקי , אמנם לא יכלו להסכים על שום עניין , אבל נטו להסכים על ה מפרץ ה פרסי ."
101,"שניהם תומכים ב ה נשיא , ו שניהם מאמינים ב ה צורך ב זהירות ."
102,"ב ימי ה מלחמה ה קרה היה טוקי אנטי - קומוניסט נלהב , ו הארקין היה יונה נלהבת ."
103,"טוקי תמך ב כל סעיף הוצאות צבאיות אפשרי , ו חייב את ה מאבק ל הפלת ממשלת ניקרגואה ; הארקין רצה קיצוצים ניכרים ב תקציב ה ביטחון , ו עמד ב ראש ה מאבק ב ה סנאט נגד ה סיוע ל ה קונטראס ."
104,"ב ה מפרץ ה פרסי שניהם נצים יוניים , או יונים נציות , ב מידה כמעט שווה ."
105,"ב העדר קומוניזם יש פרגמטיזם ו אל פני ה שטח חוזרת גם מידה הגונה של בדלנות אינסטינקטיווית , אפיון היסטורי של מדינות ה מערב ה תיכון ה אמריקאי ."
106,"ב מהלך מערכת ה בחירות הקרין מטהו של טוקי תשדיר טלוויזיה , ש אחד מ סעיפיו היה התנגדות ל סיוע חוץ ."
107,"ב עיני ה שדולה ה פרו - ישראלית ב וואשינגטון , התנגדות ל סיוע חוץ מעמידה את ה מתנגד מ חוץ ל ה מחנה גם אם אינה מוסבת ספציפית על ישראל ."
108,"פעילים פרו - ישראליים עודדו מאז ו מעולם יהודים לתרום כספים ל מועמדים , ה נאבקים נגד מתנגדי סיוע ה חוץ ."
109,"ממילא , טום הארקין , תומך עקיב ב סיוע ה חוץ , היה אחד ה מקבלים ה גדולים ביותר של תרומות יהודיות ב שש ה שנים ה אחרונות ."
110,"לפי מקור יהודי ב איובה , הארקין קיבל 002 אלף דולר מ וועדי פעולה פוליטיים פרו - ישראליים ב כל רחבי ארה""ב ."
111,טוקי קיבל רק 52 אלף .
112,"ב 48 תיאר מנכ""ל אייפא""ק טום דאיין את הארקין כ אחד מ ששה או שבעה סנאטורים , ש נבחרו בזכות "" כסף יהודי "" ."
113,"זו היתה התרברבות לא - דיסקרטית , ו אין ספק ש יימנע ממן היא השנה ."
114,"אף - על - פי - כן , שתדלנים פרו - ישראליים ב וואשינגטון חככו השבוע את ידיהם ב שביעות רצון ל משמע ה ידיעה , ש הארקין גבר על טוקי ב הפרש משכנע של 10 % ."
115,הוא ה סנאטור ה דמוקרטי ה ראשון ב תולדות איובה ה נבחר ל תקופת כהונה שנייה .
116,"הוא גם יודע , ש בלי תרומות מ חוץ ל גבולות מדינתו ה קטנה , יתקשה לאסוף די כסף ל ניהול מערכת ה בחירות ה טלוויזיונית ה יקרה , ש בלעדי היא אין פוליטיקאים אמריקאיים מסוגלים לנצח ."
117,"חזקה על הארקין , ש יצביע גם ב ה עתיד בעד חוק סיוע ה חוץ ."
118,"מזכירות איגוד ה פועלים ה חקלאיים הציעה אתמול ש ה ממשלה תשלם מענק חודשי של 500 ש""ח , נוסף ל ה שכר ה רגיל , ל כל ישראלי ש יעבוד ב קטיף ה הדרים במשך שלושה חודשים לפחות ."
119,"מזכיר איגוד ה פועלים ה חקלאיים , חיים אביבי , מסר ש ה הצעה הועלתה לנוכח ה מחסור ב עובדי קטיף ה מורגש כבר כעת ו יוחרף ב ה חודש ה בא , כש ה קטיף יהיה ב עיצומו , בעיקר עקב היעדרות עובדים מ ה שטחים ."
120,"ה מעסיקים אינם מצפים ש יצליחו למשוך מספר ניכר של עובדים ישראליים ל ה קטיף , בגלל ה שכר ה נמוך ה משולם ל עבודה זו מעט מעל שכר ה מינימום ב ה משק ."
121,"ב ה שבוע ה בא ידון מנכ""ל התאחדות ה איכרים , שלמה רייזמן , עם מנכ""ל שירות ה תעסוקה , דוד מנע , ב דרישת ה התאחדות לשכנע עולים חדשים ה לומדים ב אולפנים לעבוד ב ה קטיף ."
122,רייזמן מציע ש ה ממשלה תסבסד מחצית מ עלות העסקתם של ה עולים ב ה קטיף .
123,"מזכירות איגוד ה פועלים ה חקלאיים אישרה אתמול נקיטת עיצומים אם עד סוף ה שבוע ה בא לא יושג הסכם שכר ל ה שנתיים ה באות , ב מסגרתו יועלה שכר ה עובדים ב 20 % ."
124,הסכם ה שכר פג ב אפריל .
125,"יו""ר רשות שדות ה תעופה , אריה גרוסבורד , נהרג ב יום שני ב תאונת דרכים ב ארצות - ה ברית ."
126,"גרוסבורד נהג לבדו ב ה מכונית , ב דרכו מ ה עיר מיניאפוליס ב אינדיאנה ל נמל ה תעופה של היא ."
127,"משאית פגעה ב מכוניתו , ו הוא נהרג ב ה מקום ."
128,"אריה גרוסבורד אמור היה לטוס מ מיניאפוליס ל שיקאגו , ו ממן היא ל ניו - יורק ."
129,"שם היה אמור להיפגש עם אשתו , ש עשתה ב בוסטון ."
130,בני ה זוג גרוסבורד תוכננו לשוב היום אחרי - ה צהריים ל ישראל .
131,דבר מותו של גרוסבורד נודע רק אתמול ב ה צהריים ל רשות שדות ה תעופה .
132,"ה גורמים , ש טיפלו ב ה דבר ב ה ארץ , לא קישרו את שמו עם תפקידו ."
133,משטרת מיניאפוליס מצאה ב מכוניתו את מזוודותיו עם תגי ה זיהוי .
134,"ה משטרה דיווחה ל מחלקת ה מדינה ה אמריקאית , ש העבירה את ה מידע ל ה קונסוליה ה ישראלית ב שיקאגו , ה מטפלת ב אזור מיניאפוליס ."
135,ה קונסוליה ב שיקאגו הבריקה ל ירושלים .
136,"מ משרד ה חוץ ב ירושלים נשלח שליח להודיע על דבר ה מוות ל בני ה משפחה , אולם לא היה איש ב דירתו ."
137,"רק אחר - כך נמצא כרטיס ביקור , ו ב הוא שמו ו תוארו של גרוסבורד כ מנהל מפעל פרטי ."
138,"אנשי משרד ה חוץ התקשרו אתמול ל ה מפעל , ו רק אז התברר כי מדובר ב יו""ר רשות שדות ה תעופה ."
139,"גרוסבורד , בן 95 ב מותו , השאיר אחרי הוא אם , אחות , רעיה , בן ו שתי בנות ."
140,עדיין לא נקבע מועד ל הלווייתו .
141,"מרכז ה מידע ל זכויות ה אדם ב ה שטחים , "" בצלם "" , מפרסם מ פעם ל פעם דפי מידע ו ב המ פרטים על ה נעשה ב ה שטחים ב תחומים שונים ."
142,"ה סגנון ענייני מאוד , ב דרך כלל יש ב הוא נגיעה ל ענייני חוק ."
143,""" בצלם "" נוהג להפיץ את דפי ה מידע של הוא בין בעלי עניין שונים , חלקם בעלי משרות ב מערכת ה משפט ."
144,"ב ימים אלה התקבל ב משרדי ה ארגון מכתב מ משרד ה משפטים , על נייר רשמי , ו זה לשונו : "" ה נדון ה חוברת של אתמ ."
145,"רצ""ב מוחזר אלי אתמ ה חומר ש נשלח אל אני ."
146,כמות הוא אתם שולחים אל אני מדי פעם ו הוא נזרק ישר ל ה פח .
147,אבקש אות אתמ לשלוח אל אני חומר זה .
148,"מען עבודתי מיועד ל קבלת חומר עבודה בלבד "" ."
149,"על ה חתום נגה ענתבי , ה ממונה על נוסח ה חוק ו רשומות ."
150,"ו ל מי ש יספר פעם את סיפורה של שגרת ה חיים ב ה ימים ה מטורפים ה אלה , הנה הערת שוליים ."
151,"על חשבונות ה מים ש עיריית ירושלים שלחה ב ימים אלה ל ה תושבים הודפסה הנחיה ב זו ה לשון : "" אם יש ל אתה מיכל מים על גג ה בית , אנא דאג ל נעילת ה כניסה אל ה גג , כדי למנוע מ אנשים זרים לזהם או להרעיל את מי ה שתייה "" ."
152,ה סתיו עם אנחנו .
153,ה עלים מזהיבים .
154,"קצה של שנה נוספת נראה במעורפל ב ה אופק , ו עדיין לא זכית ב מענק "" גאונות "" של קרן מקארתור ."
155,גם אני לא .
156,"פרסום רשימת ה זוכים השנה , כמו תמיד , די ב הוא כדי לגרום ל סופרים , ל אמנים , ל אקדמאים ו ל פעילים ב מסגרות שונות ב רחבי ארצות ה ברית כולה לצפות ל רשימת ה שנה ה באה , כש ב לבם מקננת ה תקווה ש אולי גם הם ייכללו ב היא ."
157,"אחרי כ כלות הכל , 63 ה זוכים אם לשפוט על פי ה כתוב עלי המ ב ה עיתונות אינם נראים מיוחדים כל כך ."
158,"אבל כמובן , לאחר בדיקה קפדנית , מתברר ש זה בדיוק מה ש הם מיוחדים ."
159,קחו למשל את מריה ואראלה .
160,ב תחילה היא מצטיירת כמו כל מארגנת קהילתית אחרת .
161,"אבל ב מבט מ קרוב מתברר ש היא נמנתה עם מקימי גנאדאס דל ואיה , קואופרטיב ל גידול כבשים ו ל אריגה ב לוס אוחוס , ניו - מקסיקו ."
162,האם אתם יכולים להתעלות על כך ?
163,ו ישנם גם ה זוכים ה מיוחדים ב ה מובן ה יותר שנוי ב מחלוקת של ה מלה .
164,"למרות ש מענקי קרן מקארתור נועדו לשחרר את ה מוכשרים מ נטל ה השתכרות ל מחייתם , כמה מענקים מגיעים תמיד ל אנשים ש אינם בדיוק נאבקים כדי לזכות ב הכרה ו ב חופש יצירה ( ה דוגמה ה עיקרית של ה שנה היא סוזן זונטג ) ."
165,"אם ב כל זאת אתם רוצים סבסוד ל מחשבותיכם ו ל מעשיכם , עלי אתמ להשיג את הוא ב ה דרך ה מיושנת : לפנות ל ה קרן , ו לשכנע אנשים בעלי כסף ש אתם זכאים ל חלק ממן הוא ."
166,להלן כמה עצות .
167,עצה מספר 1 : הצטרפו ל גופים .
168,כמעט אף אחד מ שבעה מיליארדי ה דולרים ש קרנות אמריקאיות מחלקות מדי שנה אינו מיועד ל יחידים .
169,זו אחת ה סיבות ל כך ש מענקי מקארתור מבוקשים כל כך .
170,"ב דרך כלל מופנה ה כסף ל קולגים , ל מכוני מחקר , ( כולל צוותות חשיבה ) , ל קבוצות ל שירות קהילתי , ל מוזיאונים , ל ספריות ו ל ארגונים אחרים שלא ל מטרות רווח ."
171,"משום כך , ראשית כל עלי אתה לחשוב על קבלת תפקיד חשוב ב אחד מ מאות ה גופים הללו ."
172,"אז תוכל לתור אחר כסף ב אורח עצמאי פחות או יותר , אפילו לייסד במשך ה זמן מכון מ של אתה ב מסגרת ה מכון נותן ה חסות , למרות ש נותן ה חסות של אתה ירצה אחוז שמן מ ה מענק כדי לכסות "" הוצאות קבועות "" ."
173,"אם אתה מעדיף לפעול בלי איש ביניים , אתה יכול להקים ארגון מ של אתה שלא ל מטרות רווח ."
174,"כך נהג איל ה הון בעל ה מודעות ה חברתית טד טרנר , כאשר מימן את "" ה התאחדות ל עולם טוב יותר "" , ה מבקשת מענקים מ קרנות כדי להפיק סרטי טלוויזיה דוקומנטריים ."
175,"לפעמים , אחרי ש קיבל מימון פטור מ מס באמצעות ה התאחדות של הוא שלא ל מטרות רווח מקרין טרנר את ה סרטים ה דוקומנטריים ב רשת ה טלוויזיה של הוא ה קיימת בהחלט כדי לשאת רווחים ו ב רשתות אחרות כמו היא ."
176,אבל אל תטרחו לדווח ל ה שלטונות ה מקומיים .
177,"ה גבול בין "" ש לא ל מטרות רווח "" ו בין "" ל מטרות רווח "" מטושטש מאוד , ו ב דרך כלל הכל חוקי למהדרין ."
178,"ה דוגמה ה ידועה ביותר ל שמצה מ ה תקופה ה אחרונה היא ה שימוש ב כספי קרן גאנט ל רכישת אלפי עותקים של ה אוטוביוגרפיה של יו""ר גאנט לשעבר , אלאן נויהארט ."
179,"ה דבר סייע להכניס את ה ספר ל רשימת רבי - ה מכר של "" ניו יורק טיימס "" , מעמד ש ב דרך כלל גורר בעקבות הוא מכירת עשרות אלפי עותקים נוספים ."
180,עצה מספר 2 .
181,לך להיות זמר אופרה או ביולוג מולקולרי .
182,"ב ה ספר "" צדקה מתחילה מ בית "" התלוננה תרזה אודנדל על מחזוריות ה פילנטרופיה ."
